43,15,804,57,15,43,1,-1,-1
43,17,512,399,40,104,1,-1,-1
43,48,902,234,34,77,1,-1,-1
43,70,586,409,49,79,1,-1,-1
43,75,1242,280,37,88,1,-1,-1
43,78,700,422,51,89,1,-1,-1
44,2,666,166,30,70,1,-1,-1
44,3,1013,204,28,66,1,-1,-1
44,4,433,431,58,106,1,-1,-1
44,5,240,275,40,84,1,-1,-1
44,6,1042,366,43,72,1,-1,-1
44,7,949,97,21,49,1,-1,-1
44,8,1176,144,28,57,1,-1,-1
44,9,604,166,18,63,1,-1,-1
44,10,850,217,25,69,1,-1,-1
44,14,801,107,24,54,1,-1,-1
44,15,802,59,15,42,1,-1,-1
44,17,505,397,39,106,1,-1,-1
44,48,902,235,35,76,1,-1,-1
44,70,590,408,47,79,1,-1,-1
44,75,1233,282,43,87,1,-1,-1
44,78,695,433,52,79,1,-1,-1
44,74,1029,390,46,65,1,-1,-1
45,2,666,167,25,69,1,-1,-1
45,3,1011,205,26,65,1,-1,-1
45,4,429,430,60,107,1,-1,-1
45,5,240,274,35,85,1,-1,-1
45,6,1034,368,46,78,1,-1,-1
45,7,948,99,20,48,1,-1,-1
45,8,1175,146,29,56,1,-1,-1
45,9,600,166,20,63,1,-1,-1
45,10,845,218,25,69,1,-1,-1
45,14,800,107,23,54,1,-1,-1
45,15,800,58,15,44,1,-1,-1
45,17,499,396,37,106,1,-1,-1
45,48,902,236,35,76,1,-1,-1
45,70,595,405,46,81,1,-1,-1
45,75,1226,282,47,88,1,-1,-1
45,78,682,425,63,86,1,-1,-1
45,74,1025,385,49,72,1,-1,-1
46,2,664,166,22,70,1,-1,-1
46,3,1007,206,26,65,1,-1,-1
46,4,427,430,58,107,1,-1,-1
46,5,238,273,31,86,1,-1,-1
46,6,1025,369,48,83,1,-1,-1
46,7,947,99,19,47,1,-1,-1
46,8,1173,147,32,56,1,-1,-1
46,9,595,166,23,63,1,-1,-1
46,10,839,219,24,68,1,-1,-1
46,14,799,107,22,54,1,-1,-1
46,15,797,59,16,43,1,-1,-1
46,17,491,396,38,105,1,-1,-1
46,48,901,236,35,76,1,-1,-1
46,70,603,403,51,82,1,-1,-1
46,75,1221,284,46,88,1,-1,-1
46,78,672,421,66,89,1,-1,-1
46,74,1023,382,43,75,1,-1,-1
46,87,1042,368,35,78,1,-1,-1
47,2,661,167,20,70,1,-1,-1
47,3,1004,206,24,65,1,-1,-1
47,4,425,454,48,84,1,-1,-1
47,5,236,273,27,85,1,-1,-1
47,6,1021,369,49,83,1,-1,-1
47,7,945,99,18,47,1,-1,-1
47,8,1171,148,34,55,1,-1,-1
47,9,589,167,26,63,1,-1,-1
47,10,833,218,24,69,1,-1,-1
47,14,798,108,21,47,1,-1,-1
47,15,792,59,18,43,1,-1,-1
47,17,483,396,38,103,1,-1,-1
47,48,902,236,34,76,1,-1,-1
47,70,606,402,52,83,1,-1,-1
47,75,1218,285,42,87,1,-1,-1
47,78,665,417,63,89,1,-1,-1
47,19,833,217,25,69,1,-1,-1
48,2,657,167,20,69,1,-1,-1
48,3,999,206,24,65,1,-1,-1
48,4,421,461,48,80,1,-1,-1
48,5,233,272,24,86,1,-1,-1
48,6,1016,369,50,86,1,-1,-1
48,7,943,98,18,48,1,-1,-1
48,8,1169,149,35,55,1,-1,-1
48,9,584,167,29,63,1,-1,-1
48,10,824,218,28,70,1,-1,-1
48,14,797,107,18,52,1,-1,-1
48,15,787,60,19,43,1,-1,-1
48,17,474,398,39,102,1,-1,-1
48,48,902,236,33,75,1,-1,-1
48,70,609,400,47,85,1,-1,-1
48,75,1214,287,39,86,1,-1,-1
48,78,662,413,56,87,1,-1,-1
48,92,449,433,26,65,1,-1,-1
49,2,653,166,19,71,1,-1,-1
49,3,993,206,25,66,1,-1,-1
49,4,417,466,46,76,1,-1,-1
49,5,228,273,24,85,1,-1,-1
49,6,1012,370,51,88,1,-1,-1
49,7,940,98,18,49,1,-1,-1
49,8,1166,149,38,55,1,-1,-1
49,9,579,167,31,63,1,-1,-1
49,10,816,218,31,71,1,-1,-1
49,14,794,107,18,54,1,-1,-1
49,15,781,61,21,43,1,-1,-1
49,17,468,400,37,103,1,-1,-1
49,48,902,236,31,76,1,-1,-1
49,70,612,397,45,85,1,-1,-1
49,75,1204,288,43,84,1,-1,-1
49,78,671,410,37,68,1,-1,-1
49,92,444,434,26,69,1,-1,-1
50,2,646,167,22,70,1,-1,-1
50,3,986,206,27,67,1,-1,-1
50,4,411,470,49,74,1,-1,-1
50,5,220,273,25,86,1,-1,-1
50,6,1004,372,54,89,1,-1,-1
50,7,937,99,17,48,1,-1,-1
50,8,1163,149,40,56,1,-1,-1
50,9,576,168,30,63,1,-1,-1
50,10,807,219,35,72,1,-1,-1
50,14,790,108,18,55,1,-1,-1
50,15,777,61,21,43,1,-1,-1
50,17,462,403,35,101,1,-1,-1
50,48,902,236,29,76,1,-1,-1
50,70,616,395,40,81,1,-1,-1
50,75,1198,288,42,85,1,-1,-1
50,78,673,406,28,65,1,-1,-1
50,92,438,437,29,71,1,-1,-1
50,97,657,444,32,51,1,-1,-1
51,2,638,168,25,70,1,-1,-1
51,3,979,208,28,66,1,-1,-1
51,4,405,472,51,72,1,-1,-1
51,5,211,273,28,87,1,-1,-1
51,6,996,375,58,88,1,-1,-1
51,7,933,100,17,48,1,-1,-1
51,8,1161,149,41,56,1,-1,-1
51,9,571,169,31,62,1,-1,-1
51,10,800,220,36,72,1,-1,-1
51,14,785,109,19,55,1,-1,-1
51,15,772,62,21,43,1,-1,-1
51,17,457,404,33,102,1,-1,-1
51,48,901,237,27,75,1,-1,-1
51,70,616,394,36,80,1,-1,-1
51,75,1190,289,42,87,1,-1,-1
51,78,671,403,24,63,1,-1,-1
51,92,433,441,29,70,1,-1,-1
51,97,651,440,33,54,1,-1,-1
52,2,630,168,29,70,1,-1,-1
52,3,973,209,28,66,1,-1,-1
52,4,400,452,54,92,1,-1,-1
52,5,202,273,30,88,1,-1,-1
52,6,991,377,57,88,1,-1,-1
52,7,929,101,17,48,1,-1,-1
52,8,1160,148,40,57,1,-1,-1
52,9,567,169,30,63,1,-1,-1
52,10,792,222,36,71,1,-1,-1
52,14,779,110,20,55,1,-1,-1
52,15,768,62,20,43,1,-1,-1
52,17,451,404,33,101,1,-1,-1
52,48,898,238,27,75,1,-1,-1
52,70,614,394,39,79,1,-1,-1
52,75,1180,289,45,89,1,-1,-1
52,78,663,400,26,62,1,-1,-1
52,97,643,421,42,72,1,-1,-1
53,2,622,169,32,70,1,-1,-1
53,3,967,211,28,65,1,-1,-1
53,4,396,445,54,100,1,-1,-1
53,5,195,274,31,88,1,-1,-1
53,6,986,380,56,88,1,-1,-1
53,7,924,103,17,47,1,-1,-1
53,8,1159,148,37,58,1,-1,-1
53,9,562,169,30,64,1,-1,-1
53,10,784,224,35,70,1,-1,-1
53,14,773,111,21,54,1,-1,-1
53,15,763,63,20,42,1,-1,-1
53,17,444,402,34,104,1,-1,-1
53,48,895,238,27,76,1,-1,-1
53,70,610,392,43,83,1,-1,-1
53,75,1169,291,47,89,1,-1,-1
53,97,642,403,42,86,1,-1,-1
53,100,785,224,34,70,1,-1,-1
54,2,615,170,34,69,1,-1,-1
54,3,961,212,28,65,1,-1,-1
54,4,393,443,51,103,1,-1,-1
54,5,187,276,34,86,1,-1,-1
54,6,980,381,59,90,1,-1,-1
54,7,919,104,18,48,1,-1,-1
54,8,1160,148,31,58,1,-1,-1
54,9,557,170,27,63,1,-1,-1
54,10,776,224,35,71,1,-1,-1
54,14,767,112,21,54,1,-1,-1
54,15,758,63,19,43,1,-1,-1
54,17,436,401,33,104,1,-1,-1
54,48,891,240,27,76,1,-1,-1
54,70,607,390,46,84,1,-1,-1
54,75,1159,294,47,87,1,-1,-1
54,97,634,395,46,90,1,-1,-1
54,100,777,224,35,70,1,-1,-1
55,2,609,172,35,69,1,-1,-1
55,3,955,213,27,65,1,-1,-1
55,4,389,440,50,107,1,-1,-1
55,5,180,277,35,86,1,-1,-1
55,6,974,382,60,91,1,-1,-1
55,7,913,106,18,47,1,-1,-1
55,8,1158,148,28,59,1,-1,-1
55,9,552,171,24,62,1,-1,-1
55,10,769,225,34,72,1,-1,-1
55,14,761,113,21,54,1,-1,-1
55,15,752,64,20,43,1,-1,-1
55,17,429,400,30,80,1,-1,-1
55,48,885,241,28,76,1,-1,-1
55,70,607,390,47,82,1,-1,-1
55,75,1151,297,45,86,1,-1,-1
55,97,627,393,48,88,1,-1,-1
55,100,770,224,34,72,1,-1,-1
56,2,603,173,35,69,1,-1,-1
56,3,949,213,26,66,1,-1,-1
56,4,386,457,47,91,1,-1,-1
56,5,173,277,36,87,1,-1,-1
56,6,972,382,60,92,1,-1,-1
56,7,907,108,18,46,1,-1,-1
56,8,1156,149,25,59,1,-1,-1
56,9,545,171,21,64,1,-1,-1
56,14,756,114,20,54,1,-1,-1
56,15,747,64,18,43,1,-1,-1
56,17,419,397,30,70,1,-1,-1
56,48,880,242,29,76,1,-1,-1
56,70,611,390,38,83,1,-1,-1
56,75,1138,300,48,84,1,-1,-1
56,97,623,387,48,91,1,-1,-1
56,100,765,225,30,73,1,-1,-1
56,92,410,443,27,60,1,-1,-1
56,78,616,389,44,81,1,-1,-1
57,2,597,174,34,68,1,-1,-1
57,3,943,214,25,66,1,-1,-1
57,4,382,447,46,101,1,-1,-1
57,5,166,278,37,87,1,-1,-1
57,6,971,382,59,93,1,-1,-1
57,7,901,110,18,46,1,-1,-1
57,8,1151,151,24,59,1,-1,-1
57,9,538,172,18,63,1,-1,-1
57,14,749,116,21,53,1,-1,-1
57,15,740,66,18,43,1,-1,-1
57,17,409,394,32,68,1,-1,-1
57,48,873,243,31,76,1,-1,-1
57,75,1128,302,49,83,1,-1,-1
57,97,614,385,53,93,1,-1,-1
57,100,757,226,30,74,1,-1,-1
58,2,591,175,32,68,1,-1,-1
58,3,936,215,26,67,1,-1,-1
58,4,377,445,47,103,1,-1,-1
58,5,160,279,36,86,1,-1,-1
58,6,972,381,57,94,1,-1,-1
58,7,895,111,19,46,1,-1,-1
58,8,1145,153,24,58,1,-1,-1
58,9,530,174,18,63,1,-1,-1
58,14,743,117,20,53,1,-1,-1
58,15,734,67,18,43,1,-1,-1
58,17,400,392,34,65,1,-1,-1
58,48,868,245,32,76,1,-1,-1
58,75,1120,303,48,84,1,-1,-1
58,97,607,383,56,93,1,-1,-1
58,100,747,228,31,75,1,-1,-1
59,2,583,176,32,68,1,-1,-1
59,3,928,216,27,68,1,-1,-1
59,4,371,445,50,106,1,-1,-1
59,5,153,279,35,87,1,-1,-1
59,6,976,382,52,92,1,-1,-1
59,7,889,113,19,45,1,-1,-1
59,8,1138,155,26,57,1,-1,-1
59,9,521,175,19,63,1,-1,-1
59,14,737,117,19,54,1,-1,-1
59,15,727,68,19,44,1,-1,-1
59,17,390,391,34,69,1,-1,-1
59,48,862,246,33,75,1,-1,-1
59,75,1116,304,43,86,1,-1,-1
59,97,620,381,42,86,1,-1,-1
59,100,737,230,31,75,1,-1,-1
59,70,601,389,43,84,1,-1,-1
60,2,577,176,29,69,1,-1,-1
60,3,920,217,27,69,1,-1,-1
60,4,363,447,55,106,1,-1,-1
60,5,146,280,34,86,1,-1,-1
60,6,979,382,47,92,1,-1,-1
60,7,882,113,20,46,1,-1,-1
60,8,1131,159,29,54,1,-1,-1
60,9,512,176,20,63,1,-1,-1
60,14,730,118,19,54,1,-1,-1
60,15,720,70,19,42,1,-1,-1
60,17,381,390,35,83,1,-1,-1
60,48,855,247,34,75,1,-1,-1
60,75,1111,304,39,89,1,-1,-1
60,97,627,379,36,73,1,-1,-1
60,100,728,233,31,74,1,-1,-1
60,70,595,390,47,81,1,-1,-1
61,2,570,177,26,68,1,-1,-1
61,3,912,218,28,69,1,-1,-1
61,4,356,449,60,105,1,-1,-1
61,5,139,281,32,86,1,-1,-1
61,6,980,383,44,90,1,-1,-1
61,7,876,113,19,46,1,-1,-1
61,8,1124,163,32,50,1,-1,-1
61,9,502,176,22,64,1,-1,-1
61,14,723,119,19,53,1,-1,-1
61,15,713,70,20,43,1,-1,-1
61,17,369,391,38,93,1,-1,-1
61,48,850,247,33,76,1,-1,-1
61,75,1105,305,36,90,1,-1,-1
61,97,626,378,41,71,1,-1,-1
61,100,720,235,30,72,1,-1,-1
61,70,587,391,53,79,1,-1,-1
62,2,561,177,26,69,1,-1,-1
62,3,905,220,28,68,1,-1,-1
62,4,348,452,64,103,1,-1,-1
62,5,132,281,29,86,1,-1,-1
62,6,978,384,44,84,1,-1,-1
62,7,870,112,20,47,1,-1,-1
62,8,1116,165,36,50,1,-1,-1
62,9,492,177,25,64,1,-1,-1
62,14,716,119,19,54,1,-1,-1
62,15,706,72,20,41,1,-1,-1
62,17,358,392,41,100,1,-1,-1
62,48,845,249,33,74,1,-1,-1
62,75,1098,306,35,89,1,-1,-1
62,97,622,378,45,76,1,-1,-1
62,100,712,236,28,72,1,-1,-1
62,70,581,392,51,75,1,-1,-1
63,2,552,178,27,69,1,-1,-1
63,3,897,221,29,67,1,-1,-1
63,4,342,454,65,102,1,-1,-1
63,5,125,282,27,86,1,-1,-1
63,6,976,385,42,87,1,-1,-1
63,7,865,112,19,47,1,-1,-1
63,8,1109,166,39,49,1,-1,-1
63,9,484,178,25,64,1,-1,-1
63,14,708,119,21,55,1,-1,-1
63,15,700,71,19,42,1,-1,-1
63,17,348,395,42,101,1,-1,-1
63,48,841,248,32,76,1,-1,-1
63,75,1090,307,35,89,1,-1,-1
63,97,622,377,44,72,1,-1,-1
63,100,701,237,31,71,1,-1,-1
63,70,574,393,54,73,1,-1,-1
63,111,842,249,31,74,1,-1,-1
64,2,543,178,28,71,1,-1,-1
64,3,890,222,28,67,1,-1,-1
64,4,337,454,64,102,1,-1,-1
64,5,118,282,26,87,1,-1,-1
64,6,970,384,46,90,1,-1,-1
64,7,860,113,18,48,1,-1,-1
64,8,1103,166,42,49,1,-1,-1
64,9,476,179,25,63,1,-1,-1
64,14,700,120,22,55,1,-1,-1
64,15,693,72,20,41,1,-1,-1
64,17,340,398,43,100,1,-1,-1
64,48,838,248,30,76,1,-1,-1
64,75,1080,308,37,88,1,-1,-1
64,97,619,377,45,73,1,-1,-1
64,100,691,237,33,73,1,-1,-1
64,70,567,393,58,74,1,-1,-1
65,2,535,179,28,70,1,-1,-1
65,3,882,222,29,67,1,-1,-1
65,4,334,454,63,103,1,-1,-1
65,5,111,283,24,86,1,-1,-1
65,6,963,384,49,91,1,-1,-1
65,7,855,114,18,49,1,-1,-1
65,8,1099,167,45,49,1,-1,-1
65,9,470,179,23,64,1,-1,-1
65,14,692,120,23,55,1,-1,-1
65,15,686,73,21,41,1,-1,-1
65,17,331,400,42,99,1,-1,-1
65,48,834,250,29,75,1,-1,-1
65,75,1068,310,41,88,1,-1,-1
65,97,613,376,51,74,1,-1,-1
65,100,683,238,32,73,1,-1,-1
65,70,560,392,60,74,1,-1,-1
66,2,527,180,29,71,1,-1,-1
66,3,873,224,30,66,1,-1,-1
66,4,332,468,58,88,1,-1,-1
66,5,104,285,25,85,1,-1,-1
66,6,961,384,49,91,1,-1,-1
66,7,849,116,18,48,1,-1,-1
66,8,1098,168,45,48,1,-1,-1
66,9,463,180,22,64,1,-1,-1
66,14,684,122,24,54,1,-1,-1
66,15,679,73,21,42,1,-1,-1
66,17,322,400,43,100,1,-1,-1
66,48,831,250,26,75,1,-1,-1
66,75,1055,313,46,87,1,-1,-1
66,97,613,375,51,72,1,-1,-1
66,100,675,238,32,75,1,-1,-1
66,70,554,391,63,74,1,-1,-1
66,113,831,251,27,74,1,-1,-1
67,2,518,180,30,71,1,-1,-1
67,3,865,225,31,66,1,-1,-1
67,4,330,469,54,87,1,-1,-1
67,5,96,285,24,86,1,-1,-1
67,6,961,383,47,93,1,-1,-1
67,7,842,118,18,47,1,-1,-1
67,8,1099,170,41,46,1,-1,-1
67,9,455,180,21,64,1,-1,-1
67,14,676,122,25,55,1,-1,-1
67,15,672,73,20,43,1,-1,-1
67,17,311,400,45,101,1,-1,-1
67,48,827,250,25,76,1,-1,-1
67,75,1045,316,48,86,1,-1,-1
67,97,613,373,51,74,1,-1,-1
67,100,667,240,32,75,1,-1,-1
67,70,550,389,65,75,1,-1,-1
67,117,362,453,28,59,1,-1,-1
68,2,510,181,30,71,1,-1,-1
68,3,858,226,30,66,1,-1,-1
68,4,329,458,53,97,1,-1,-1
68,5,88,286,25,86,1,-1,-1
68,6,960,383,46,92,1,-1,-1
68,7,836,120,17,45,1,-1,-1
68,8,1098,170,38,45,1,-1,-1
68,9,447,181,21,64,1,-1,-1
68,14,669,123,25,55,1,-1,-1
68,15,665,74,20,43,1,-1,-1
68,17,301,399,46,102,1,-1,-1
68,48,821,251,25,75,1,-1,-1
68,75,1037,319,49,85,1,-1,-1
68,97,618,373,46,74,1,-1,-1
68,100,660,241,29,74,1,-1,-1
68,70,550,388,66,73,1,-1,-1
69,2,502,182,29,71,1,-1,-1
69,3,850,227,30,66,1,-1,-1
69,4,330,454,50,101,1,-1,-1
69,5,80,287,26,86,1,-1,-1
69,6,958,383,47,92,1,-1,-1
69,7,828,121,19,45,1,-1,-1
69,8,1094,170,38,47,1,-1,-1
69,9,438,182,21,64,1,-1,-1
69,14,662,125,25,54,1,-1,-1
69,15,658,74,19,44,1,-1,-1
69,17,292,399,46,97,1,-1,-1
69,48,815,252,25,75,1,-1,-1
69,75,1028,322,52,84,1,-1,-1
69,97,621,372,44,76,1,-1,-1
69,100,652,244,29,72,1,-1,-1
69,70,551,388,67,72,1,-1,-1
70,2,492,183,30,71,1,-1,-1
70,3,843,229,30,64,1,-1,-1
70,4,331,453,45,104,1,-1,-1
70,5,70,287,26,87,1,-1,-1
70,6,952,383,51,92,1,-1,-1
70,7,821,121,20,45,1,-1,-1
70,8,1089,171,40,48,1,-1,-1
70,9,429,182,20,64,1,-1,-1
70,14,654,125,26,55,1,-1,-1
70,15,650,75,20,42,1,-1,-1
70,17,282,399,46,95,1,-1,-1
70,48,807,253,28,75,1,-1,-1
70,75,1020,323,56,86,1,-1,-1
70,97,621,369,45,81,1,-1,-1
70,100,643,245,29,73,1,-1,-1
70,70,554,387,64,72,1,-1,-1
71,2,483,184,29,70,1,-1,-1
71,3,835,230,31,65,1,-1,-1
71,4,328,454,42,105,1,-1,-1
71,5,59,288,28,87,1,-1,-1
71,6,947,383,53,92,1,-1,-1
71,7,814,122,21,46,1,-1,-1
71,8,1086,171,39,47,1,-1,-1
71,9,418,182,22,65,1,-1,-1
71,14,647,126,25,54,1,-1,-1
71,15,641,74,20,44,1,-1,-1
71,17,272,399,47,96,1,-1,-1
71,48,800,254,31,74,1,-1,-1
71,75,1012,324,63,86,1,-1,-1
71,97,621,366,45,81,1,-1,-1
71,100,635,246,27,72,1,-1,-1
71,70,553,386,66,72,1,-1,-1
72,2,474,184,28,71,1,-1,-1
72,3,826,232,32,64,1,-1,-1
72,4,321,454,43,106,1,-1,-1
72,5,48,289,30,87,1,-1,-1
72,6,943,384,57,91,1,-1,-1
72,7,806,122,23,47,1,-1,-1
72,8,1082,172,40,48,1,-1,-1
72,9,406,182,23,65,1,-1,-1
72,14,639,126,26,54,1,-1,-1
72,15,632,74,21,44,1,-1,-1
72,17,263,398,47,98,1,-1,-1
72,48,791,255,35,74,1,-1,-1
72,75,1005,325,67,86,1,-1,-1
72,97,623,364,44,78,1,-1,-1
72,100,626,247,27,72,1,-1,-1
72,70,560,385,57,62,1,-1,-1
73,2,465,185,28,71,1,-1,-1
73,3,818,234,32,61,1,-1,-1
73,4,313,456,46,105,1,-1,-1
73,5,37,289,34,88,1,-1,-1
73,6,945,385,56,90,1,-1,-1
73,7,797,123,25,47,1,-1,-1
73,8,1088,174,29,47,1,-1,-1
73,9,396,183,23,64,1,-1,-1
73,14,632,126,25,55,1,-1,-1
73,15,624,75,20,43,1,-1,-1
73,17,253,396,48,100,1,-1,-1
73,48,783,256,36,74,1,-1,-1
73,75,1000,326,66,85,1,-1,-1
73,97,628,362,40,81,1,-1,-1
73,100,617,247,27,73,1,-1,-1
73,70,559,384,57,66,1,-1,-1
74,2,456,185,27,72,1,-1,-1
74,3,810,236,32,61,1,-1,-1
74,4,304,458,50,105,1,-1,-1
74,5,26,291,36,87,1,-1,-1
74,6,946,385,56,90,1,-1,-1
74,7,791,124,24,47,1,-1,-1
74,8,1083,175,30,47,1,-1,-1
74,9,386,183,23,65,1,-1,-1
74,14,624,127,25,54,1,-1,-1
74,15,615,75,21,43,1,-1,-1
74,17,244,395,49,101,1,-1,-1
74,48,775,257,38,74,1,-1,-1
74,75,998,327,61,84,1,-1,-1
74,97,633,361,36,82,1,-1,-1
74,100,608,247,27,75,1,-1,-1
74,70,549,384,63,70,1,-1,-1
74,129,937,385,59,62,1,-1,-1
74,113,774,257,38,74,1,-1,-1
75,2,446,185,26,72,1,-1,-1
75,3,802,238,32,59,1,-1,-1
75,4,294,459,56,105,1,-1,-1
75,5,14,292,40,87,1,-1,-1
75,6,941,384,60,91,1,-1,-1
75,7,785,124,24,47,1,-1,-1
75,8,1079,175,31,47,1,-1,-1
75,9,375,183,24,65,1,-1,-1
75,14,616,126,24,55,1,-1,-1
75,15,606,75,20,43,1,-1,-1
75,17,235,392,49,101,1,-1,-1
75,48,767,257,38,75,1,-1,-1
75,75,997,328,57,83,1,-1,-1
75,97,629,360,38,84,1,-1,-1
75,100,598,248,28,76,1,-1,-1
75,70,547,384,61,72,1,-1,-1
75,113,766,258,39,74,1,-1,-1
76,2,436,186,26,71,1,-1,-1
76,3,793,240,34,58,1,-1,-1
76,4,285,460,60,105,1,-1,-1
76,5,4,293,43,88,1,-1,-1
76,6,937,382,60,94,1,-1,-1
76,7,778,125,24,46,1,-1,-1
76,8,1073,175,34,47,1,-1,-1
76,9,365,183,23,66,1,-1,-1
76,14,607,127,25,54,1,-1,-1
76,15,597,75,20,43,1,-1,-1
76,17,227,392,49,98,1,-1,-1
76,48,759,257,38,75,1,-1,-1
76,75,997,329,51,83,1,-1,-1
76,97,625,358,43,84,1,-1,-1
76,100,588,249,29,76,1,-1,-1
76,70,550,385,56,71,1,-1,-1
76,113,758,258,39,74,1,-1,-1
77,2,425,186,27,72,1,-1,-1
77,3,783,240,38,59,1,-1,-1
77,4,277,462,62,104,1,-1,-1
77,5,0,294,37,87,1,-1,-1
77,6,930,382,62,94,1,-1,-1
77,7,771,124,24,48,1,-1,-1
77,8,1066,174,39,47,1,-1,-1
77,9,355,184,23,65,1,-1,-1
77,14,599,127,24,54,1,-1,-1
77,15,587,75,20,43,1,-1,-1
77,17,219,392,49,95,1,-1,-1
77,48,752,257,37,76,1,-1,-1
77,75,993,329,50,84,1,-1,-1
77,97,624,356,44,83,1,-1,-1
77,100,578,251,30,76,1,-1,-1
77,70,551,386,52,71,1,-1,-1
77,113,752,258,38,74,1,-1,-1
78,2,414,186,27,73,1,-1,-1
78,3,775,241,39,60,1,-1,-1
78,4,271,471,61,95,1,-1,-1
78,5,0,295,28,87,1,-1,-1
78,6,928,381,57,95,1,-1,-1
78,7,764,124,24,48,1,-1,-1
78,8,1060,173,43,49,1,-1,-1
78,9,344,184,23,65,1,-1,-1
78,14,591,127,24,54,1,-1,-1
78,15,578,76,20,42,1,-1,-1
78,17,210,394,50,93,1,-1,-1
78,48,746,258,35,74,1,-1,-1
78,75,988,328,50,85,1,-1,-1
78,97,629,355,41,82,1,-1,-1
78,100,567,253,32,75,1,-1,-1
78,70,546,386,55,72,1,-1,-1
79,2,404,187,27,72,1,-1,-1
79,3,767,240,41,62,1,-1,-1
79,4,268,467,60,98,1,-1,-1
79,5,0,296,19,89,1,-1,-1
79,6,927,381,51,95,1,-1,-1
79,7,757,124,24,49,1,-1,-1
79,8,1056,173,44,51,1,-1,-1
79,9,333,184,24,66,1,-1,-1
79,14,584,127,22,54,1,-1,-1
79,15,569,76,20,43,1,-1,-1
79,17,204,395,48,93,1,-1,-1
79,48,740,257,33,75,1,-1,-1
79,75,983,328,51,88,1,-1,-1
79,97,631,354,39,83,1,-1,-1
79,100,557,254,33,74,1,-1,-1
79,70,542,385,60,72,1,-1,-1
79,134,1256,306,22,76,1,-1,-1
80,2,392,187,29,73,1,-1,-1
80,3,760,241,43,62,1,-1,-1
80,4,266,465,56,101,1,-1,-1
80,6,926,381,46,95,1,-1,-1
80,7,750,125,24,50,1,-1,-1
80,8,1054,173,43,52,1,-1,-1
80,9,322,184,26,66,1,-1,-1
80,14,577,127,20,55,1,-1,-1
80,15,561,76,20,43,1,-1,-1
80,17,197,396,48,93,1,-1,-1
80,48,735,257,30,75,1,-1,-1
80,75,981,329,50,90,1,-1,-1
80,97,629,353,41,84,1,-1,-1
80,100,548,254,34,75,1,-1,-1
80,70,543,385,60,69,1,-1,-1
80,134,1244,308,32,76,1,-1,-1
81,2,380,188,30,72,1,-1,-1
81,3,756,242,41,62,1,-1,-1
81,4,266,464,52,104,1,-1,-1
81,6,923,379,45,96,1,-1,-1
81,7,744,126,23,49,1,-1,-1
81,8,1054,174,40,50,1,-1,-1
81,9,312,184,26,66,1,-1,-1
81,14,569,128,19,54,1,-1,-1
81,15,553,75,19,43,1,-1,-1
81,17,190,395,49,95,1,-1,-1
81,48,731,257,26,76,1,-1,-1
81,75,983,331,45,90,1,-1,-1
81,97,629,352,45,80,1,-1,-1
81,100,541,255,32,76,1,-1,-1
81,70,543,384,62,70,1,-1,-1
81,134,1233,309,37,76,1,-1,-1
82,2,370,189,29,72,1,-1,-1
82,3,750,243,41,62,1,-1,-1
82,4,262,462,50,107,1,-1,-1
82,6,920,378,43,97,1,-1,-1
82,7,738,127,21,48,1,-1,-1
82,8,1056,174,35,51,1,-1,-1
82,9,301,184,27,67,1,-1,-1
82,14,560,128,19,54,1,-1,-1
82,15,544,75,19,43,1,-1,-1
82,17,181,392,49,98,1,-1,-1
82,48,725,257,24,76,1,-1,-1
82,75,984,334,41,87,1,-1,-1
82,97,632,352,48,76,1,-1,-1
82,100,535,255,29,78,1,-1,-1
82,70,547,385,59,69,1,-1,-1
82,134,1222,311,38,75,1,-1,-1
83,2,360,189,29,73,1,-1,-1
83,3,746,243,40,62,1,-1,-1
83,4,255,461,52,108,1,-1,-1
83,6,917,377,43,98,1,-1,-1
83,7,731,128,20,47,1,-1,-1
83,8,1054,172,34,52,1,-1,-1
83,9,290,184,28,67,1,-1,-1
83,14,551,128,19,55,1,-1,-1
83,15,536,75,18,43,1,-1,-1
83,17,172,390,51,99,1,-1,-1
83,48,719,257,22,77,1,-1,-1
83,75,980,335,43,88,1,-1,-1
83,97,637,352,38,77,1,-1,-1
83,100,527,256,28,79,1,-1,-1
83,70,552,386,54,69,1,-1,-1
83,134,1213,311,37,76,1,-1,-1
84,2,350,189,28,74,1,-1,-1
84,3,740,244,41,61,1,-1,-1
84,4,247,459,55,112,1,-1,-1
84,6,915,377,40,98,1,-1,-1
84,7,722,128,23,47,1,-1,-1
84,8,1050,170,35,54,1,-1,-1
84,9,280,184,28,67,1,-1,-1
84,14,542,128,19,55,1,-1,-1
84,15,527,76,17,42,1,-1,-1
84,17,164,388,52,97,1,-1,-1
84,48,710,258,23,76,1,-1,-1
84,75,972,336,50,86,1,-1,-1
84,97,633,352,45,77,1,-1,-1
84,100,519,257,26,79,1,-1,-1
84,70,560,385,47,72,1,-1,-1
84,134,1203,312,35,76,1,-1,-1
85,2,340,190,27,74,1,-1,-1
85,3,732,244,45,61,1,-1,-1
85,4,240,459,55,112,1,-1,-1
85,6,912,377,40,98,1,-1,-1
85,7,713,127,26,49,1,-1,-1
85,8,1045,169,38,57,1,-1,-1
85,9,270,184,28,67,1,-1,-1
85,14,532,129,20,55,1,-1,-1
85,15,518,76,17,42,1,-1,-1
